parent,run_id,task,policy,n_children,n_artifact,n_silent,top1_expected,raw_regret,escalated_expected,low_wall_s,all_full_runtime_s,restart_cost_s,continuation_cost_s
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,stdout_tfidf,2,1,1,1.0,0.0,1.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,top1_scalar_run_oof,2,1,1,1.0,0.0,1.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,top1_text_run_oof,2,1,1,1.0,0.0,1.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,top1_combined_run_oof,2,1,1,1.0,0.0,1.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,top1_scalar_loto,2,1,1,1.0,0.0,1.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,top1_text_loto,2,1,1,1.0,0.0,1.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,top1_combined_loto,2,1,1,1.0,0.0,1.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,oracle_top1,2,1,1,1.0,0.0,1.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,all_escalate,2,1,1,1.0,0.0,1.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,full_external,2,1,1,1.0,0.0,2.0,210.3,1289.4194727860158,1289.4194727860158,1289.4194727860158
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,random_expected,2,1,1,1.0,0.0,1.0,221.1,247.2651679549599,369.3613431999926,249.36134319999255
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,stdout_tfidf,2,1,1,1.0,0.0,1.0,221.1,247.2651679549599,369.3613431999926,249.36134319999255
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,top1_scalar_run_oof,2,1,1,1.0,0.0,1.0,221.1,247.2651679549599,369.3613431999926,249.36134319999255
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,top1_text_run_oof,2,1,1,1.0,0.0,1.0,221.1,247.2651679549599,369.3613431999926,249.36134319999255
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,top1_combined_run_oof,2,1,1,1.0,0.0,1.0,221.1,247.2651679549599,369.3613431999926,249.36134319999255
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,top1_scalar_loto,2,1,1,1.0,0.0,1.0,221.1,247.2651679549599,369.3613431999926,249.36134319999255
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,top1_text_loto,2,1,1,1.0,0.0,1.0,221.1,247.2651679549599,369.3613431999926,249.36134319999255
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,top1_combined_loto,2,1,1,1.0,0.0,1.0,221.1,247.2651679549599,369.3613431999926,249.36134319999255
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,oracle_top1,2,1,1,1.0,0.0,1.0,221.1,247.2651679549599,369.3613431999926,249.36134319999255
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,all_escalate,2,1,1,1.0,0.0,1.0,221.1,247.2651679549599,369.3613431999926,249.36134319999255
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,full_external,2,1,1,1.0,0.0,2.0,221.1,247.2651679549599,247.2651679549599,247.2651679549599
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,random_expected,2,2,0,1.0,0.0,0.0,95.3,200.22247231006622,95.3,95.3
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,stdout_tfidf,2,2,0,1.0,0.0,0.0,95.3,200.22247231006622,95.3,95.3
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,top1_scalar_run_oof,2,2,0,1.0,0.0,0.0,95.3,200.22247231006622,95.3,95.3
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,top1_text_run_oof,2,2,0,1.0,0.0,0.0,95.3,200.22247231006622,95.3,95.3
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,top1_combined_run_oof,2,2,0,1.0,0.0,0.0,95.3,200.22247231006622,95.3,95.3
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,top1_scalar_loto,2,2,0,1.0,0.0,0.0,95.3,200.22247231006622,95.3,95.3
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,top1_text_loto,2,2,0,1.0,0.0,0.0,95.3,200.22247231006622,95.3,95.3
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,top1_combined_loto,2,2,0,1.0,0.0,0.0,95.3,200.22247231006622,95.3,95.3
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,oracle_top1,2,2,0,1.0,0.0,0.0,95.3,200.22247231006622,95.3,95.3
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,all_escalate,2,2,0,1.0,0.0,0.0,95.3,200.22247231006622,95.3,95.3
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,full_external,2,2,0,1.0,0.0,2.0,95.3,200.22247231006622,200.22247231006622,200.22247231006622
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,random_expected,5,5,0,1.0,0.0,0.0,148.1,185.72851238504518,148.1,148.1
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,stdout_tfidf,5,5,0,1.0,0.0,0.0,148.1,185.72851238504518,148.1,148.1
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,top1_scalar_run_oof,5,5,0,1.0,0.0,0.0,148.1,185.72851238504518,148.1,148.1
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,top1_text_run_oof,5,5,0,1.0,0.0,0.0,148.1,185.72851238504518,148.1,148.1
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,top1_combined_run_oof,5,5,0,1.0,0.0,0.0,148.1,185.72851238504518,148.1,148.1
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,top1_scalar_loto,5,5,0,1.0,0.0,0.0,148.1,185.72851238504518,148.1,148.1
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,top1_text_loto,5,5,0,1.0,0.0,0.0,148.1,185.72851238504518,148.1,148.1
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,top1_combined_loto,5,5,0,1.0,0.0,0.0,148.1,185.72851238504518,148.1,148.1
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,oracle_top1,5,5,0,1.0,0.0,0.0,148.1,185.72851238504518,148.1,148.1
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,all_escalate,5,5,0,1.0,0.0,0.0,148.1,185.72851238504518,148.1,148.1
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,full_external,5,5,0,1.0,0.0,5.0,148.1,185.72851238504518,185.72851238504518,185.72851238504518
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,random_expected,3,3,0,1.0,0.0,0.0,81.0,164.36871495097876,81.0,81.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,stdout_tfidf,3,3,0,1.0,0.0,0.0,81.0,164.36871495097876,81.0,81.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,top1_scalar_run_oof,3,3,0,1.0,0.0,0.0,81.0,164.36871495097876,81.0,81.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,top1_text_run_oof,3,3,0,1.0,0.0,0.0,81.0,164.36871495097876,81.0,81.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,top1_combined_run_oof,3,3,0,1.0,0.0,0.0,81.0,164.36871495097876,81.0,81.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,top1_scalar_loto,3,3,0,1.0,0.0,0.0,81.0,164.36871495097876,81.0,81.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,top1_text_loto,3,3,0,1.0,0.0,0.0,81.0,164.36871495097876,81.0,81.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,top1_combined_loto,3,3,0,1.0,0.0,0.0,81.0,164.36871495097876,81.0,81.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,oracle_top1,3,3,0,1.0,0.0,0.0,81.0,164.36871495097876,81.0,81.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,all_escalate,3,3,0,1.0,0.0,0.0,81.0,164.36871495097876,81.0,81.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,full_external,3,3,0,1.0,0.0,3.0,81.0,164.36871495097876,164.36871495097876,164.36871495097876
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,random_expected,3,3,0,1.0,0.0,0.0,164.4,955.0051796734333,164.4,164.4
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,stdout_tfidf,3,3,0,1.0,0.0,0.0,164.4,955.0051796734333,164.4,164.4
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,top1_scalar_run_oof,3,3,0,1.0,0.0,0.0,164.4,955.0051796734333,164.4,164.4
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,top1_text_run_oof,3,3,0,1.0,0.0,0.0,164.4,955.0051796734333,164.4,164.4
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,top1_combined_run_oof,3,3,0,1.0,0.0,0.0,164.4,955.0051796734333,164.4,164.4
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,top1_scalar_loto,3,3,0,1.0,0.0,0.0,164.4,955.0051796734333,164.4,164.4
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,top1_text_loto,3,3,0,1.0,0.0,0.0,164.4,955.0051796734333,164.4,164.4
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,top1_combined_loto,3,3,0,1.0,0.0,0.0,164.4,955.0051796734333,164.4,164.4
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,oracle_top1,3,3,0,1.0,0.0,0.0,164.4,955.0051796734333,164.4,164.4
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,all_escalate,3,3,0,1.0,0.0,0.0,164.4,955.0051796734333,164.4,164.4
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,full_external,3,3,0,1.0,0.0,3.0,164.4,955.0051796734333,955.0051796734333,955.0051796734333
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,random_expected,2,2,0,1.0,0.0,0.0,53.1,41.50957727432251,53.1,53.1
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,stdout_tfidf,2,2,0,1.0,0.0,0.0,53.1,41.50957727432251,53.1,53.1
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,top1_scalar_run_oof,2,2,0,1.0,0.0,0.0,53.1,41.50957727432251,53.1,53.1
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,top1_text_run_oof,2,2,0,1.0,0.0,0.0,53.1,41.50957727432251,53.1,53.1
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,top1_combined_run_oof,2,2,0,1.0,0.0,0.0,53.1,41.50957727432251,53.1,53.1
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,top1_scalar_loto,2,2,0,1.0,0.0,0.0,53.1,41.50957727432251,53.1,53.1
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,top1_text_loto,2,2,0,1.0,0.0,0.0,53.1,41.50957727432251,53.1,53.1
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,top1_combined_loto,2,2,0,1.0,0.0,0.0,53.1,41.50957727432251,53.1,53.1
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,oracle_top1,2,2,0,1.0,0.0,0.0,53.1,41.50957727432251,53.1,53.1
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,all_escalate,2,2,0,1.0,0.0,0.0,53.1,41.50957727432251,53.1,53.1
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,full_external,2,2,0,1.0,0.0,2.0,53.1,41.50957727432251,41.50957727432251,41.50957727432251
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,random_expected,2,2,0,1.0,0.0,0.0,120.19999999999999,199.21765096206218,120.19999999999999,120.19999999999999
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,stdout_tfidf,2,2,0,1.0,0.0,0.0,120.19999999999999,199.21765096206218,120.19999999999999,120.19999999999999
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,top1_scalar_run_oof,2,2,0,1.0,0.0,0.0,120.19999999999999,199.21765096206218,120.19999999999999,120.19999999999999
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,top1_text_run_oof,2,2,0,1.0,0.0,0.0,120.19999999999999,199.21765096206218,120.19999999999999,120.19999999999999
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,top1_combined_run_oof,2,2,0,1.0,0.0,0.0,120.19999999999999,199.21765096206218,120.19999999999999,120.19999999999999
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,top1_scalar_loto,2,2,0,1.0,0.0,0.0,120.19999999999999,199.21765096206218,120.19999999999999,120.19999999999999
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,top1_text_loto,2,2,0,1.0,0.0,0.0,120.19999999999999,199.21765096206218,120.19999999999999,120.19999999999999
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,top1_combined_loto,2,2,0,1.0,0.0,0.0,120.19999999999999,199.21765096206218,120.19999999999999,120.19999999999999
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,oracle_top1,2,2,0,1.0,0.0,0.0,120.19999999999999,199.21765096206218,120.19999999999999,120.19999999999999
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,all_escalate,2,2,0,1.0,0.0,0.0,120.19999999999999,199.21765096206218,120.19999999999999,120.19999999999999
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,full_external,2,2,0,1.0,0.0,2.0,120.19999999999999,199.21765096206218,199.21765096206218,199.21765096206218
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,random_expected,3,3,0,1.0,0.0,0.0,188.3,237.14428410003893,188.3,188.3
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,stdout_tfidf,3,3,0,1.0,0.0,0.0,188.3,237.14428410003893,188.3,188.3
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,top1_scalar_run_oof,3,3,0,1.0,0.0,0.0,188.3,237.14428410003893,188.3,188.3
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,top1_text_run_oof,3,3,0,1.0,0.0,0.0,188.3,237.14428410003893,188.3,188.3
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,top1_combined_run_oof,3,3,0,1.0,0.0,0.0,188.3,237.14428410003893,188.3,188.3
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,top1_scalar_loto,3,3,0,1.0,0.0,0.0,188.3,237.14428410003893,188.3,188.3
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,top1_text_loto,3,3,0,1.0,0.0,0.0,188.3,237.14428410003893,188.3,188.3
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,top1_combined_loto,3,3,0,1.0,0.0,0.0,188.3,237.14428410003893,188.3,188.3
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,oracle_top1,3,3,0,1.0,0.0,0.0,188.3,237.14428410003893,188.3,188.3
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,all_escalate,3,3,0,1.0,0.0,0.0,188.3,237.14428410003893,188.3,188.3
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,full_external,3,3,0,1.0,0.0,3.0,188.3,237.14428410003893,237.14428410003893,237.14428410003893
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,random_expected,2,2,0,1.0,0.0,0.0,144.39999999999998,2444.071920401999,144.39999999999998,144.39999999999998
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,stdout_tfidf,2,2,0,1.0,0.0,0.0,144.39999999999998,2444.071920401999,144.39999999999998,144.39999999999998
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,top1_scalar_run_oof,2,2,0,1.0,0.0,0.0,144.39999999999998,2444.071920401999,144.39999999999998,144.39999999999998
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,top1_text_run_oof,2,2,0,1.0,0.0,0.0,144.39999999999998,2444.071920401999,144.39999999999998,144.39999999999998
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,top1_combined_run_oof,2,2,0,1.0,0.0,0.0,144.39999999999998,2444.071920401999,144.39999999999998,144.39999999999998
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,top1_scalar_loto,2,2,0,1.0,0.0,0.0,144.39999999999998,2444.071920401999,144.39999999999998,144.39999999999998
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,top1_text_loto,2,2,0,1.0,0.0,0.0,144.39999999999998,2444.071920401999,144.39999999999998,144.39999999999998
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,top1_combined_loto,2,2,0,1.0,0.0,0.0,144.39999999999998,2444.071920401999,144.39999999999998,144.39999999999998
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,oracle_top1,2,2,0,1.0,0.0,0.0,144.39999999999998,2444.071920401999,144.39999999999998,144.39999999999998
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,all_escalate,2,2,0,1.0,0.0,0.0,144.39999999999998,2444.071920401999,144.39999999999998,144.39999999999998
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,full_external,2,2,0,1.0,0.0,2.0,144.39999999999998,2444.071920401999,2444.071920401999,2444.071920401999
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,random_expected,3,3,0,1.0,0.0,0.0,139.1,223.97063015500316,139.1,139.1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,stdout_tfidf,3,3,0,1.0,0.0,0.0,139.1,223.97063015500316,139.1,139.1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,top1_scalar_run_oof,3,3,0,1.0,0.0,0.0,139.1,223.97063015500316,139.1,139.1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,top1_text_run_oof,3,3,0,1.0,0.0,0.0,139.1,223.97063015500316,139.1,139.1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,top1_combined_run_oof,3,3,0,1.0,0.0,0.0,139.1,223.97063015500316,139.1,139.1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,top1_scalar_loto,3,3,0,1.0,0.0,0.0,139.1,223.97063015500316,139.1,139.1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,top1_text_loto,3,3,0,1.0,0.0,0.0,139.1,223.97063015500316,139.1,139.1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,top1_combined_loto,3,3,0,1.0,0.0,0.0,139.1,223.97063015500316,139.1,139.1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,oracle_top1,3,3,0,1.0,0.0,0.0,139.1,223.97063015500316,139.1,139.1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,all_escalate,3,3,0,1.0,0.0,0.0,139.1,223.97063015500316,139.1,139.1
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,full_external,3,3,0,1.0,0.0,3.0,139.1,223.97063015500316,223.97063015500316,223.97063015500316
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,random_expected,3,3,0,1.0,0.0,0.0,211.89999999999998,416.06453209306346,211.89999999999998,211.89999999999998
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,stdout_tfidf,3,3,0,1.0,0.0,0.0,211.89999999999998,416.06453209306346,211.89999999999998,211.89999999999998
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,top1_scalar_run_oof,3,3,0,1.0,0.0,0.0,211.89999999999998,416.06453209306346,211.89999999999998,211.89999999999998
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,top1_text_run_oof,3,3,0,1.0,0.0,0.0,211.89999999999998,416.06453209306346,211.89999999999998,211.89999999999998
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,top1_combined_run_oof,3,3,0,1.0,0.0,0.0,211.89999999999998,416.06453209306346,211.89999999999998,211.89999999999998
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,top1_scalar_loto,3,3,0,1.0,0.0,0.0,211.89999999999998,416.06453209306346,211.89999999999998,211.89999999999998
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,top1_text_loto,3,3,0,1.0,0.0,0.0,211.89999999999998,416.06453209306346,211.89999999999998,211.89999999999998
