pair_index,left_id,right_id,left_runtime_s,right_runtime_s,serial_runtime_s,ideal_parallel_runtime_s,complete
701,spooky-author-identification__02540379758742a5bee292402ee10709,spooky-author-identification__b2e83f59e14b4f6bad2ab29ed30e03d6,130.41990726604126,129.8738061049953,260.2937133710366,130.41990726604126,1
702,spooky-author-identification__91acccd4c939426187b2d3d6f73b35dd,spooky-author-identification__b2e83f59e14b4f6bad2ab29ed30e03d6,134.27786683000159,129.8738061049953,264.1516729349969,134.27786683000159,1
703,spooky-author-identification__0dd56d79e8f34122aad8f88347c603f9,spooky-author-identification__b760453deb8642e696b1c2800c9c1236,70.41974823595956,70.32124501105864,140.7409932470182,70.41974823595956,1
704,spooky-author-identification__1ea0b657e44841378f82ff045038ca55,spooky-author-identification__b760453deb8642e696b1c2800c9c1236,71.67367785202805,70.32124501105864,141.99492286308669,71.67367785202805,1
705,spooky-author-identification__0dd56d79e8f34122aad8f88347c603f9,spooky-author-identification__1ea0b657e44841378f82ff045038ca55,70.41974823595956,71.67367785202805,142.0934260879876,71.67367785202805,1
706,spooky-author-identification__d1227d9a98f541e0a5cba9e9b17ec98a,spooky-author-identification__e118068cf832497d9ab3b09ca7c77809,232.70660691394005,231.9409839370055,464.64759085094556,232.70660691394005,1
707,spooky-author-identification__229f0d7f5a8343a5991444eebd82aa2b,spooky-author-identification__bc1d6899d96a47cdaeddc783624554ed,200.28689599898644,73.5768525650492,273.86374856403563,200.28689599898644,1
708,spooky-author-identification__229f0d7f5a8343a5991444eebd82aa2b,spooky-author-identification__e05afe0064b840278d649c5389da63f6,200.28689599898644,70.648234650027,270.93513064901344,200.28689599898644,1
709,spooky-author-identification__bc1d6899d96a47cdaeddc783624554ed,spooky-author-identification__e05afe0064b840278d649c5389da63f6,73.5768525650492,70.648234650027,144.2250872150762,73.5768525650492,1
710,spooky-author-identification__95acfb2c577a43529601bd4b75a17415,spooky-author-identification__be45e08061674cc9806619280f45243a,105.09409730206244,230.47624621598516,335.5703435180476,230.47624621598516,1
711,spooky-author-identification__7d45c16ddf0f4beca766cdd39896a39d,spooky-author-identification__95acfb2c577a43529601bd4b75a17415,106.98765519005246,105.09409730206244,212.0817524921149,106.98765519005246,1
712,spooky-author-identification__7d45c16ddf0f4beca766cdd39896a39d,spooky-author-identification__be45e08061674cc9806619280f45243a,106.98765519005246,230.47624621598516,337.4639014060376,230.47624621598516,1
713,spooky-author-identification__5e7474f2796b4bd2b398897d5188c8d9,spooky-author-identification__74ef99e490a84b9d8302bc8bcbb6093d,200.49079538008664,193.2551057410892,393.74590112117585,200.49079538008664,1
714,spooky-author-identification__238ada5eb4864c0a99559605b6fe1323,spooky-author-identification__5e7474f2796b4bd2b398897d5188c8d9,195.4383996539982,200.49079538008664,395.92919503408484,200.49079538008664,1
715,spooky-author-identification__238ada5eb4864c0a99559605b6fe1323,spooky-author-identification__74ef99e490a84b9d8302bc8bcbb6093d,195.4383996539982,193.2551057410892,388.6935053950874,195.4383996539982,1
716,spooky-author-identification__73c57de60256493481c59f9941e8a66c,spooky-author-identification__7e1d0556e16f45fbb912598f298c8c56,69.76773257099558,201.3526373479981,271.1203699189937,201.3526373479981,1
717,spooky-author-identification__73c57de60256493481c59f9941e8a66c,spooky-author-identification__d5d34c82c18444f2857a74552aeef932,69.76773257099558,71.14951949205715,140.91725206305273,71.14951949205715,1
718,spooky-author-identification__7e1d0556e16f45fbb912598f298c8c56,spooky-author-identification__d5d34c82c18444f2857a74552aeef932,201.3526373479981,71.14951949205715,272.50215684005525,201.3526373479981,1
719,spooky-author-identification__b6de09d6f5de4f5a8ef3515872a2e84d,spooky-author-identification__bcfb903931734f9591f8b68064afd7e7,219.5205932270037,231.79800025897566,451.31859348597936,231.79800025897566,1
720,spooky-author-identification__4c375bda48a34321ac128df69479861d,spooky-author-identification__b6de09d6f5de4f5a8ef3515872a2e84d,227.94042631099,219.5205932270037,447.4610195379937,227.94042631099,1
721,spooky-author-identification__4c375bda48a34321ac128df69479861d,spooky-author-identification__bcfb903931734f9591f8b68064afd7e7,227.94042631099,231.79800025897566,459.73842656996567,231.79800025897566,1
722,spooky-author-identification__20fd58e69b3b4179b904f8513c90e31e,spooky-author-identification__5bb114ba49ba4f6fa786e3cdddeaa08e,196.6519811480539,71.64194918889552,268.2939303369494,196.6519811480539,1
723,spooky-author-identification__20fd58e69b3b4179b904f8513c90e31e,spooky-author-identification__31056f69299b4e8a85bad1b3b324c066,196.6519811480539,198.90277697902638,395.5547581270803,198.90277697902638,1
724,spooky-author-identification__31056f69299b4e8a85bad1b3b324c066,spooky-author-identification__5bb114ba49ba4f6fa786e3cdddeaa08e,198.90277697902638,71.64194918889552,270.5447261679219,198.90277697902638,1
725,spooky-author-identification__2937b7b3d00644dcb21879c8e4792f40,spooky-author-identification__61eb12894764475a8586868db8e8f0c8,229.36778712505475,234.92419978103135,464.2919869060861,234.92419978103135,1
726,spooky-author-identification__61eb12894764475a8586868db8e8f0c8,spooky-author-identification__fed10dc992a248d3beef93826c9e8afb,234.92419978103135,228.578416641918,463.50261642294936,234.92419978103135,1
727,spooky-author-identification__2937b7b3d00644dcb21879c8e4792f40,spooky-author-identification__fed10dc992a248d3beef93826c9e8afb,229.36778712505475,228.578416641918,457.94620376697276,229.36778712505475,1
728,spooky-author-identification__453f81b9ad0f428c802d7b0381ac7566,spooky-author-identification__71cf6ccec4154c138eacbdf3e35b5938,234.55425861501135,225.85261633701157,460.4068749520229,234.55425861501135,1
729,spooky-author-identification__453f81b9ad0f428c802d7b0381ac7566,spooky-author-identification__c32b683c57d14f40a3a111808b218f9f,234.55425861501135,258.8739209789783,493.4281795939896,258.8739209789783,1
730,spooky-author-identification__71cf6ccec4154c138eacbdf3e35b5938,spooky-author-identification__c32b683c57d14f40a3a111808b218f9f,225.85261633701157,258.8739209789783,484.72653731598984,258.8739209789783,1
731,spooky-author-identification__1a7af91cee71413592be7b570f4bb83c,spooky-author-identification__7f88c99e7f244070af8b305202468726,193.8967739440268,195.50024853704963,389.3970224810764,195.50024853704963,1
732,spooky-author-identification__1a7af91cee71413592be7b570f4bb83c,spooky-author-identification__2962d6ec468b4d8f8305c9b81ae081d3,193.8967739440268,192.54222023603506,386.43899418006185,193.8967739440268,1
733,spooky-author-identification__2962d6ec468b4d8f8305c9b81ae081d3,spooky-author-identification__7f88c99e7f244070af8b305202468726,192.54222023603506,195.50024853704963,388.0424687730847,195.50024853704963,1
734,spooky-author-identification__b964dc3a303b4524ad752050231f9312,spooky-author-identification__ca3dc49eab2943408ffc7f6b976fd1e9,73.67478563403711,253.8571431179298,327.5319287519669,253.8571431179298,1
735,spooky-author-identification__0a90972a93654e8ebd051c2aeba9dbc3,spooky-author-identification__b964dc3a303b4524ad752050231f9312,207.46939625008963,73.67478563403711,281.14418188412674,207.46939625008963,1
736,spooky-author-identification__0a90972a93654e8ebd051c2aeba9dbc3,spooky-author-identification__ca3dc49eab2943408ffc7f6b976fd1e9,207.46939625008963,253.8571431179298,461.32653936801944,253.8571431179298,1
737,spooky-author-identification__ca19d1905f0b4a6d8a4374545c2a125a,spooky-author-identification__dadb8416e98a4713926cc3b559475928,260.0269033400109,251.8595182969002,511.8864216369111,260.0269033400109,1
738,spooky-author-identification__2dca0009f1c54048a82ce947a633e207,spooky-author-identification__ca19d1905f0b4a6d8a4374545c2a125a,247.47824210103136,260.0269033400109,507.50514544104226,260.0269033400109,1
739,spooky-author-identification__2dca0009f1c54048a82ce947a633e207,spooky-author-identification__dadb8416e98a4713926cc3b559475928,247.47824210103136,251.8595182969002,499.33776039793156,251.8595182969002,1
740,spooky-author-identification__2b19df6e98334542b221134a8aaeb522,spooky-author-identification__3c911f75f4a144958b2a730e793c6059,54.72214567498304,82.7459311329294,137.46807680791244,82.7459311329294,1
741,spooky-author-identification__b9b5b073292440278aa1903b142851d4,spooky-author-identification__ed234d796aca4462beb0ece0e376b29e,168.36969775496982,97.56519177602604,265.93488953099586,168.36969775496982,1
742,chaii-hindi-and-tamil-question-answering__3820269dfbf5473f892b1bdce9893fe5,chaii-hindi-and-tamil-question-answering__ba0c806190f04ad4a815b340b0f1f3ad,422.1376554965973,289.8664472103119,712.0041027069092,422.1376554965973,1
743,chaii-hindi-and-tamil-question-answering__79675e23561e437885211692d32c5024,chaii-hindi-and-tamil-question-answering__859755a3dccf447cbe49d1ab8a718158,373.1112003326416,506.8380091190338,879.9492094516754,506.8380091190338,1
744,chaii-hindi-and-tamil-question-answering__2f68f4c979cb4bb3b30ade3542958d59,chaii-hindi-and-tamil-question-answering__74a5b3cbab3741ca99384bf11f8e57de,505.20868372917175,424.31356167793274,929.5222454071045,505.20868372917175,1
745,chaii-hindi-and-tamil-question-answering__74a5b3cbab3741ca99384bf11f8e57de,chaii-hindi-and-tamil-question-answering__b0c088c600d64c4987f812ed667b33b2,424.31356167793274,593.6210746765137,1017.9346363544464,593.6210746765137,1
746,chaii-hindi-and-tamil-question-answering__2f68f4c979cb4bb3b30ade3542958d59,chaii-hindi-and-tamil-question-answering__b0c088c600d64c4987f812ed667b33b2,505.20868372917175,593.6210746765137,1098.8297584056854,593.6210746765137,1
747,chaii-hindi-and-tamil-question-answering__06b42d71a3534ac1af4dd652904a46a9,chaii-hindi-and-tamil-question-answering__c31a1c3b91a14ef5afef98719da1d101,685.6450054645538,2030.8911929130554,2716.5361983776093,2030.8911929130554,1
748,chaii-hindi-and-tamil-question-answering__775b9f5c2ee94105931cd74a48c284eb,chaii-hindi-and-tamil-question-answering__c31a1c3b91a14ef5afef98719da1d101,511.2490932941437,2030.8911929130554,2542.140286207199,2030.8911929130554,1
749,chaii-hindi-and-tamil-question-answering__06b42d71a3534ac1af4dd652904a46a9,chaii-hindi-and-tamil-question-answering__775b9f5c2ee94105931cd74a48c284eb,685.6450054645538,511.2490932941437,1196.8940987586975,685.6450054645538,1
750,chaii-hindi-and-tamil-question-answering__2abac094a16c4527abf9e031d7c616de,chaii-hindi-and-tamil-question-answering__423774455699417db23af7d08ef5e3fa,634.8454813957214,552.3518710136414,1187.1973524093628,634.8454813957214,1
751,chaii-hindi-and-tamil-question-answering__4246a977cac14f43b5383deb5a257697,chaii-hindi-and-tamil-question-answering__57ce82f9247a4cc8b626b575d3f2c979,2015.3880670070648,2520.884269952774,4536.272336959839,2520.884269952774,1
752,chaii-hindi-and-tamil-question-answering__4246a977cac14f43b5383deb5a257697,chaii-hindi-and-tamil-question-answering__ce99d23bb4de4bd4bfe832f8937daca3,2015.3880670070648,2017.6118354797363,4032.999902486801,2017.6118354797363,1
753,chaii-hindi-and-tamil-question-answering__57ce82f9247a4cc8b626b575d3f2c979,chaii-hindi-and-tamil-question-answering__ce99d23bb4de4bd4bfe832f8937daca3,2520.884269952774,2017.6118354797363,4538.49610543251,2520.884269952774,1
754,chaii-hindi-and-tamil-question-answering__020a9467153d4d55af9f31580485e637,chaii-hindi-and-tamil-question-answering__e2e4f9a783f04c788f3a28d03bbcf9e5,291.240238904953,348.65363216400146,639.8938710689545,348.65363216400146,1
755,chaii-hindi-and-tamil-question-answering__27a7c79f3a614a2997c7dc0a8ee0b138,chaii-hindi-and-tamil-question-answering__ba5ba43e103843ffa63d17d432737ed6,3566.780637741089,3479.0641543865204,7045.844792127609,3566.780637741089,1
756,chaii-hindi-and-tamil-question-answering__48d957f503aa477ba094e102f0de2709,chaii-hindi-and-tamil-question-answering__ba5ba43e103843ffa63d17d432737ed6,1318.1175048351288,3479.0641543865204,4797.181659221649,3479.0641543865204,1
757,chaii-hindi-and-tamil-question-answering__27a7c79f3a614a2997c7dc0a8ee0b138,chaii-hindi-and-tamil-question-answering__48d957f503aa477ba094e102f0de2709,3566.780637741089,1318.1175048351288,4884.898142576218,3566.780637741089,1
758,chaii-hindi-and-tamil-question-answering__38de48add117475094414ce7312aa1d0,chaii-hindi-and-tamil-question-answering__ecb60027b5b8497a8c9d6d3d7fa8d241,1087.9635186195374,1695.4033300876617,2783.366848707199,1695.4033300876617,1
759,chaii-hindi-and-tamil-question-answering__03738091a1974c53a4a28cb2897861a0,chaii-hindi-and-tamil-question-answering__be88c08bafc24e7e8c72959c4c05ed9d,715.1428287029266,1044.6812589168549,1759.8240876197815,1044.6812589168549,1
760,chaii-hindi-and-tamil-question-answering__3b40dae9dd094d9e87f2b339a3290b56,chaii-hindi-and-tamil-question-answering__3b96122837024ee98729550b877d23eb,303.64828753471375,379.1293189525604,682.7776064872742,379.1293189525604,1
761,chaii-hindi-and-tamil-question-answering__4f53d7ec0a9a4cf493e0b830f2ea81f1,chaii-hindi-and-tamil-question-answering__b2ad93da8c144c78b743ca04be0b9076,295.79774928092957,185.14104652404785,480.9387958049774,295.79774928092957,1
762,chaii-hindi-and-tamil-question-answering__5d0ed2ed05c0444d9cb5b339be9fdc76,chaii-hindi-and-tamil-question-answering__b2ad93da8c144c78b743ca04be0b9076,874.3888418674469,185.14104652404785,1059.5298883914948,874.3888418674469,1
763,chaii-hindi-and-tamil-question-answering__4f53d7ec0a9a4cf493e0b830f2ea81f1,chaii-hindi-and-tamil-question-answering__5d0ed2ed05c0444d9cb5b339be9fdc76,295.79774928092957,874.3888418674469,1170.1865911483765,874.3888418674469,1
764,chaii-hindi-and-tamil-question-answering__3abd75ab602142bcbd8b03385d58d558,chaii-hindi-and-tamil-question-answering__5080b3832f974dc8b710164cac92ddca,1016.5005738735199,1055.014736175537,2071.515310049057,1055.014736175537,1
765,chaii-hindi-and-tamil-question-answering__b2371e9dcd744988af457d116c53714f,chaii-hindi-and-tamil-question-answering__c664dfae5bf3442d8b00d29cacdd502f,1716.894648551941,956.2668657302856,2673.1615142822266,1716.894648551941,1
766,chaii-hindi-and-tamil-question-answering__67b021784d044cb1ba8618b535e37d74,chaii-hindi-and-tamil-question-answering__c664dfae5bf3442d8b00d29cacdd502f,3055.3760826587677,956.2668657302856,4011.6429483890533,3055.3760826587677,1
767,chaii-hindi-and-tamil-question-answering__67b021784d044cb1ba8618b535e37d74,chaii-hindi-and-tamil-question-answering__b2371e9dcd744988af457d116c53714f,3055.3760826587677,1716.894648551941,4772.270731210709,3055.3760826587677,1
768,chaii-hindi-and-tamil-question-answering__40da86b37fba485292fda2cec87bd54e,chaii-hindi-and-tamil-question-answering__cbe405cf5c2e48e8ab6dbb29f814b88e,501.78527450561523,396.7568347454071,898.5421092510223,501.78527450561523,1
769,chaii-hindi-and-tamil-question-answering__0a98eb202c8b43ea901e700701ee6c2b,chaii-hindi-and-tamil-question-answering__cbe405cf5c2e48e8ab6dbb29f814b88e,768.8860232830048,396.7568347454071,1165.6428580284119,768.8860232830048,1
770,chaii-hindi-and-tamil-question-answering__0a98eb202c8b43ea901e700701ee6c2b,chaii-hindi-and-tamil-question-answering__40da86b37fba485292fda2cec87bd54e,768.8860232830048,501.78527450561523,1270.67129778862,768.8860232830048,1
771,chaii-hindi-and-tamil-question-answering__bc2b2933e9a344838ef44954e87a5a79,chaii-hindi-and-tamil-question-answering__fe380beafe764af0bccfea134d0032b5,1098.8692240715027,1135.1221492290497,2233.9913733005524,1135.1221492290497,1
772,chaii-hindi-and-tamil-question-answering__e52f191218764c6286271c5d08770f64,chaii-hindi-and-tamil-question-answering__fe380beafe764af0bccfea134d0032b5,569.0280430316925,1135.1221492290497,1704.1501922607422,1135.1221492290497,1
773,chaii-hindi-and-tamil-question-answering__bc2b2933e9a344838ef44954e87a5a79,chaii-hindi-and-tamil-question-answering__e52f191218764c6286271c5d08770f64,1098.8692240715027,569.0280430316925,1667.8972671031952,1098.8692240715027,1
774,chaii-hindi-and-tamil-question-answering__9cc47ce945ac482dada73aa89c86ea95,chaii-hindi-and-tamil-question-answering__adf3351945ce4702bf8966e662ab3dcf,623.7229554653168,649.7564013004303,1273.479356765747,649.7564013004303,1
775,chaii-hindi-and-tamil-question-answering__9cc47ce945ac482dada73aa89c86ea95,chaii-hindi-and-tamil-question-answering__a483163f252d42fc98190cbfa2abfacc,623.7229554653168,317.4083209037781,941.1312763690948,623.7229554653168,1
776,chaii-hindi-and-tamil-question-answering__a483163f252d42fc98190cbfa2abfacc,chaii-hindi-and-tamil-question-answering__adf3351945ce4702bf8966e662ab3dcf,317.4083209037781,649.7564013004303,967.1647222042084,649.7564013004303,1
777,chaii-hindi-and-tamil-question-answering__4ca4af763b1248ba823e5963c0d616ed,chaii-hindi-and-tamil-question-answering__c122363d540c4a4fa47f5d8ae7dae0cc,762.7697012424469,1091.042408466339,1853.812109708786,1091.042408466339,1
778,chaii-hindi-and-tamil-question-answering__8fe1aae6ce504f48b43431192e625b25,chaii-hindi-and-tamil-question-answering__941e6a96a48b4a849b6a949bf165fc71,1302.0179433822632,1648.4170858860016,2950.4350292682648,1648.4170858860016,1
779,chaii-hindi-and-tamil-question-answering__246adb9a9b094344b561ead64d761e84,chaii-hindi-and-tamil-question-answering__941e6a96a48b4a849b6a949bf165fc71,1494.9523718357086,1648.4170858860016,3143.36945772171,1648.4170858860016,1
780,chaii-hindi-and-tamil-question-answering__246adb9a9b094344b561ead64d761e84,chaii-hindi-and-tamil-question-answering__8fe1aae6ce504f48b43431192e625b25,1494.9523718357086,1302.0179433822632,2796.970315217972,1494.9523718357086,1
781,dog-breed-identification__126fc2b34d3d4384b53923a571b223c8,dog-breed-identification__a442bb1c5631484c86cc1d695aaddf7a,3673.9757301807404,3400.519520998001,7074.4952511787415,3673.9757301807404,1
782,dog-breed-identification__126fc2b34d3d4384b53923a571b223c8,dog-breed-identification__1910514d44bd4110a3ba0eacfca762e5,3673.9757301807404,1930.8443591594696,5604.82008934021,3673.9757301807404,1
783,dog-breed-identification__1910514d44bd4110a3ba0eacfca762e5,dog-breed-identification__a442bb1c5631484c86cc1d695aaddf7a,1930.8443591594696,3400.519520998001,5331.363880157471,3400.519520998001,1
784,dog-breed-identification__0e9e5d72220c40889abeb893646dc7de,dog-breed-identification__aed1142fc6a14776ab0d1741bad07910,2652.4267938137054,3265.9372415542603,5918.364035367966,3265.9372415542603,1
785,histopathologic-cancer-detection__326966c689ba4815a0ec0f03f5a36975,histopathologic-cancer-detection__425d0d42dc434065a218f01ffdb5db6a,1953.7009025039151,1813.9462908478454,3767.6471933517605,1953.7009025039151,1
786,histopathologic-cancer-detection__a09cfa1e92f84605babcbe474dd46d23,histopathologic-cancer-detection__a6cf2a207f3543fc8768bf78db5f292b,2641.2002010610886,3980.3500782670453,6621.550279328134,3980.3500782670453,1
787,histopathologic-cancer-detection__4975e1f40cab4615b602e0a6ae8762af,histopathologic-cancer-detection__8a0e78d876394d71830dae0eede5a864,3570.097342580091,4072.554739262443,7642.652081842534,4072.554739262443,1
788,histopathologic-cancer-detection__209d70510d994c3b986304e2bf9757fe,histopathologic-cancer-detection__481d1b31584442d6bf359b43bde403bb,4800.142022752203,4790.787563677877,9590.92958643008,4800.142022752203,1
789,histopathologic-cancer-detection__5d6b1d07b4174e99b9fbae382709dacf,histopathologic-cancer-detection__862f9e3e654b43a68871ee51d33df71d,5597.743613427039,4718.519092939794,10316.262706366833,5597.743613427039,1
790,dog-breed-identification__3d3ebe15092146818669454479a97e19,dog-breed-identification__40d7d71bd44a4f75b083633c19275149,1299.9009385108948,2574.4194655418396,3874.3204040527344,2574.4194655418396,1
791,dog-breed-identification__4bdcdc49c74b42e797d0080e46632a2d,dog-breed-identification__9ee96585e4654bf69e3f9282ea611251,10885.955266475677,3455.021559715271,14340.976826190948,10885.955266475677,1
792,dog-breed-identification__399208e1fb6e449a866a43fbe3084ce0,dog-breed-identification__4bdcdc49c74b42e797d0080e46632a2d,3711.992866039276,10885.955266475677,14597.948132514954,10885.955266475677,1
793,dog-breed-identification__17b8d7120c964abda856189a413c98cb,dog-breed-identification__4bdcdc49c74b42e797d0080e46632a2d,4583.61079287529,10885.955266475677,15469.566059350967,10885.955266475677,1
794,dog-breed-identification__399208e1fb6e449a866a43fbe3084ce0,dog-breed-identification__9ee96585e4654bf69e3f9282ea611251,3711.992866039276,3455.021559715271,7167.014425754547,3711.992866039276,1
795,dog-breed-identification__17b8d7120c964abda856189a413c98cb,dog-breed-identification__9ee96585e4654bf69e3f9282ea611251,4583.61079287529,3455.021559715271,8038.632352590561,4583.61079287529,1
796,dog-breed-identification__17b8d7120c964abda856189a413c98cb,dog-breed-identification__399208e1fb6e449a866a43fbe3084ce0,4583.61079287529,3711.992866039276,8295.603658914566,4583.61079287529,1
797,dog-breed-identification__940c5f43b1ee42f78c80a1a3d26f97be,dog-breed-identification__a48ffe0af2f4407abde2ad5500654168,3331.6202540397644,2357.848955631256,5689.4692096710205,3331.6202540397644,1
798,dog-breed-identification__70f3b189f4274b14ac2b726a90ca26ff,dog-breed-identification__d730c4a7acba4cc190965c45d35305fc,2685.9745864868164,2322.840423107147,5008.815009593964,2685.9745864868164,1
799,dog-breed-identification__70f3b189f4274b14ac2b726a90ca26ff,dog-breed-identification__e2aa72e1bf374a40b6f8104d9b7ac8f7,2685.9745864868164,2813.2978501319885,5499.272436618805,2813.2978501319885,1
800,dog-breed-identification__3ac3490c027e4e22bd34b5ef6095ef7b,dog-breed-identification__70f3b189f4274b14ac2b726a90ca26ff,2863.1128885746,2685.9745864868164,5549.087475061417,2863.1128885746,1
801,dog-breed-identification__70f3b189f4274b14ac2b726a90ca26ff,dog-breed-identification__c38fdaa57a5b4ac48be436347cebb0ee,2685.9745864868164,3575.887952566147,6261.862539052963,3575.887952566147,1
802,dog-breed-identification__d730c4a7acba4cc190965c45d35305fc,dog-breed-identification__e2aa72e1bf374a40b6f8104d9b7ac8f7,2322.840423107147,2813.2978501319885,5136.138273239136,2813.2978501319885,1
803,dog-breed-identification__3ac3490c027e4e22bd34b5ef6095ef7b,dog-breed-identification__d730c4a7acba4cc190965c45d35305fc,2863.1128885746,2322.840423107147,5185.953311681747,2863.1128885746,1
804,dog-breed-identification__c38fdaa57a5b4ac48be436347cebb0ee,dog-breed-identification__d730c4a7acba4cc190965c45d35305fc,3575.887952566147,2322.840423107147,5898.728375673294,3575.887952566147,1
805,dog-breed-identification__3ac3490c027e4e22bd34b5ef6095ef7b,dog-breed-identification__e2aa72e1bf374a40b6f8104d9b7ac8f7,2863.1128885746,2813.2978501319885,5676.410738706589,2863.1128885746,1
806,dog-breed-identification__c38fdaa57a5b4ac48be436347cebb0ee,dog-breed-identification__e2aa72e1bf374a40b6f8104d9b7ac8f7,3575.887952566147,2813.2978501319885,6389.185802698135,3575.887952566147,1
807,dog-breed-identification__3ac3490c027e4e22bd34b5ef6095ef7b,dog-breed-identification__c38fdaa57a5b4ac48be436347cebb0ee,2863.1128885746,3575.887952566147,6439.000841140747,3575.887952566147,1
808,tabular-playground-series-may-2022__4fdd3e809b0f4a3faf2db69645b93c4b,tabular-playground-series-may-2022__da119d83b67a44ee9f88a3327245e55e,7023.538616211619,11487.55848460598,18511.0971008176,11487.55848460598,1
809,tabular-playground-series-may-2022__4fdd3e809b0f4a3faf2db69645b93c4b,tabular-playground-series-may-2022__79d61fdff64b43d38b5ff3296acc2652,7023.538616211619,2285.2295379810967,9308.768154192716,7023.538616211619,1
810,tabular-playground-series-may-2022__2db19efb799e4de5895edb93d85b2566,tabular-playground-series-may-2022__4fdd3e809b0f4a3faf2db69645b93c4b,2878.6067512729205,7023.538616211619,9902.14536748454,7023.538616211619,1
811,tabular-playground-series-may-2022__79d61fdff64b43d38b5ff3296acc2652,tabular-playground-series-may-2022__da119d83b67a44ee9f88a3327245e55e,2285.2295379810967,11487.55848460598,13772.788022587076,11487.55848460598,1
812,tabular-playground-series-may-2022__2db19efb799e4de5895edb93d85b2566,tabular-playground-series-may-2022__da119d83b67a44ee9f88a3327245e55e,2878.6067512729205,11487.55848460598,14366.1652358789,11487.55848460598,1
813,tabular-playground-series-may-2022__2db19efb799e4de5895edb93d85b2566,tabular-playground-series-may-2022__79d61fdff64b43d38b5ff3296acc2652,2878.6067512729205,2285.2295379810967,5163.836289254017,2878.6067512729205,1
814,tabular-playground-series-may-2022__5b0e8613150c44ae85338d3bcf5a6369,tabular-playground-series-may-2022__b8fec3edbb0d4e0d8be0e0b649552878,1594.290049977135,3955.6458197068423,5549.935869683977,3955.6458197068423,1
815,tabular-playground-series-may-2022__b8fec3edbb0d4e0d8be0e0b649552878,tabular-playground-series-may-2022__c89ea85cc0184427a9225edf4d8503e5,3955.6458197068423,3116.2754528438672,7071.92127255071,3955.6458197068423,1
816,tabular-playground-series-may-2022__b8fec3edbb0d4e0d8be0e0b649552878,tabular-playground-series-may-2022__d75dd58e0bff47e9bd665df475ee1470,3955.6458197068423,7935.750172865111,11891.395992571954,7935.750172865111,1
817,tabular-playground-series-may-2022__5b0e8613150c44ae85338d3bcf5a6369,tabular-playground-series-may-2022__c89ea85cc0184427a9225edf4d8503e5,1594.290049977135,3116.2754528438672,4710.565502821002,3116.2754528438672,1
818,tabular-playground-series-may-2022__5b0e8613150c44ae85338d3bcf5a6369,tabular-playground-series-may-2022__d75dd58e0bff47e9bd665df475ee1470,1594.290049977135,7935.750172865111,9530.040222842246,7935.750172865111,1
819,tabular-playground-series-may-2022__c89ea85cc0184427a9225edf4d8503e5,tabular-playground-series-may-2022__d75dd58e0bff47e9bd665df475ee1470,3116.2754528438672,7935.750172865111,11052.025625708979,7935.750172865111,1
820,tabular-playground-series-may-2022__a7d1efb2413e4e25a54175fb352bb40c,tabular-playground-series-may-2022__c3cd7ded78fb4e238068709c5f40ba33,5319.362689006608,3550.170980394818,8869.533669401426,5319.362689006608,1
821,tabular-playground-series-may-2022__05c4cd493e5843de88a8d3cb8ad8a683,tabular-playground-series-may-2022__a7d1efb2413e4e25a54175fb352bb40c,13972.517608286347,5319.362689006608,19291.880297292955,13972.517608286347,1
822,tabular-playground-series-may-2022__05c4cd493e5843de88a8d3cb8ad8a683,tabular-playground-series-may-2022__c3cd7ded78fb4e238068709c5f40ba33,13972.517608286347,3550.170980394818,17522.688588681165,13972.517608286347,1
823,tabular-playground-series-may-2022__b2e2b7b3ed4d48b8b32c60555805fa51,tabular-playground-series-may-2022__d24594a0dbf048b790f0a2ca66263821,325.51463718898594,3647.0634915130213,3972.5781287020072,3647.0634915130213,1
824,tabular-playground-series-may-2022__b2e2b7b3ed4d48b8b32c60555805fa51,tabular-playground-series-may-2022__f5597ffed8d5439c810a846facc0bcaf,325.51463718898594,981.1496260939166,1306.6642632829025,981.1496260939166,1
825,tabular-playground-series-may-2022__10fc148fc8e44982bc4c2faca7f2be36,tabular-playground-series-may-2022__b2e2b7b3ed4d48b8b32c60555805fa51,13642.425483140163,325.51463718898594,13967.940120329149,13642.425483140163,1
826,tabular-playground-series-may-2022__b2e2b7b3ed4d48b8b32c60555805fa51,tabular-playground-series-may-2022__d6c3142116c94514b81a3e0850a9692f,325.51463718898594,1218.693677925039,1544.208315114025,1218.693677925039,1
827,tabular-playground-series-may-2022__d24594a0dbf048b790f0a2ca66263821,tabular-playground-series-may-2022__f5597ffed8d5439c810a846facc0bcaf,3647.0634915130213,981.1496260939166,4628.213117606938,3647.0634915130213,1
828,tabular-playground-series-may-2022__10fc148fc8e44982bc4c2faca7f2be36,tabular-playground-series-may-2022__d24594a0dbf048b790f0a2ca66263821,13642.425483140163,3647.0634915130213,17289.488974653184,13642.425483140163,1
829,tabular-playground-series-may-2022__d24594a0dbf048b790f0a2ca66263821,tabular-playground-series-may-2022__d6c3142116c94514b81a3e0850a9692f,3647.0634915130213,1218.693677925039,4865.75716943806,3647.0634915130213,1
830,tabular-playground-series-may-2022__10fc148fc8e44982bc4c2faca7f2be36,tabular-playground-series-may-2022__f5597ffed8d5439c810a846facc0bcaf,13642.425483140163,981.1496260939166,14623.57510923408,13642.425483140163,1
