parent,run_id,task,stratum,policy,n_children,n_winners,n_artifact_scored,n_artifact_exists,kept_n,pruned_n,kept_ids,pruned_ids,any_winner_survival,winner_fraction_survival,structured_random_any_winner,structured_random_winner_fraction,kept_fraction,full_runtime_s,probe_wall_s,pruned_full_runtime_s,avoidable_tail_s,restart_cost_ratio,ideal_resume_cost_ratio
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,censor_aware,3,1,3,3,1,2,spooky-author-identification__414aed3e532a4130bb3ec66bd5efa9ea,spooky-author-identification__38648184253c4e7792d7658657da0746|spooky-author-identification__40e09976978641a1a0f8ddc87586731a,1.0,1.0,0.33333333333333337,0.3333333333333333,0.3333333333333333,237.14428410003893,188.3,160.4762448160327,34.476244816032704,1.1173283821263424,0.8546191195504887
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,full_continue,2,1,2,2,2,0,spooky-author-identification__789703b0e1c348e695596428d21fac38|spooky-author-identification__b9c86b77ce174df0a2164cb7cf2685af,,1.0,1.0,,,1.0,2444.071920401999,144.39999999999998,0,0,1.0590817311039886,1.0
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,observed_only,2,1,2,2,1,1,spooky-author-identification__b9c86b77ce174df0a2164cb7cf2685af,spooky-author-identification__789703b0e1c348e695596428d21fac38,1.0,1.0,,,0.5,2444.071920401999,144.39999999999998,1253.711937227985,1180.411937227985,0.5461214017607443,0.5170306047974923
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,censor_aware,2,1,2,2,1,1,spooky-author-identification__b9c86b77ce174df0a2164cb7cf2685af,spooky-author-identification__789703b0e1c348e695596428d21fac38,1.0,1.0,0.5,0.5,0.5,2444.071920401999,144.39999999999998,1253.711937227985,1180.411937227985,0.5461214017607443,0.5170306047974923
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,full_continue,3,1,3,3,3,0,spooky-author-identification__c8e9e4089e9d44598bf956bc4cdf901f|spooky-author-identification__d8350d06746c49189b3700f3ae207569|spooky-author-identification__df8572420c294f869b30c2646e8dbce8,,1.0,1.0,,,1.0,223.97063015500316,139.1,0,0,1.6210635738432901,1.0
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,observed_only,3,1,3,3,1,2,spooky-author-identification__d8350d06746c49189b3700f3ae207569,spooky-author-identification__c8e9e4089e9d44598bf956bc4cdf901f|spooky-author-identification__df8572420c294f869b30c2646e8dbce8,1.0,1.0,,,0.3333333333333333,223.97063015500316,139.1,155.0783385449904,58.4783385449904,0.9286587775641284,0.738901754642922
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,censor_aware,3,1,3,3,1,2,spooky-author-identification__d8350d06746c49189b3700f3ae207569,spooky-author-identification__c8e9e4089e9d44598bf956bc4cdf901f|spooky-author-identification__df8572420c294f869b30c2646e8dbce8,1.0,1.0,0.33333333333333337,0.3333333333333333,0.3333333333333333,223.97063015500316,139.1,155.0783385449904,58.4783385449904,0.9286587775641284,0.738901754642922
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,full_continue,3,1,3,3,3,0,spooky-author-identification__16a678db368a417fbf00950915601fb9|spooky-author-identification__653ba54bf46a4d82a9668d92db356211|spooky-author-identification__900270a860234cc2b3ae8a0505bd105a,,1.0,1.0,,,1.0,416.06453209306346,211.9,0,0,1.5092959953447873,1.0
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,observed_only,3,1,3,3,1,2,spooky-author-identification__653ba54bf46a4d82a9668d92db356211,spooky-author-identification__16a678db368a417fbf00950915601fb9|spooky-author-identification__900270a860234cc2b3ae8a0505bd105a,1.0,1.0,,,0.3333333333333333,416.06453209306346,211.9,239.4455853290856,115.3455853290856,0.9337949207289692,0.7227699637149423
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,censor_aware,3,1,3,3,1,2,spooky-author-identification__653ba54bf46a4d82a9668d92db356211,spooky-author-identification__16a678db368a417fbf00950915601fb9|spooky-author-identification__900270a860234cc2b3ae8a0505bd105a,1.0,1.0,0.33333333333333337,0.3333333333333333,0.3333333333333333,416.06453209306346,211.9,239.4455853290856,115.3455853290856,0.9337949207289692,0.7227699637149423
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,full_continue,3,1,3,3,3,0,spooky-author-identification__31dc45ab82da453fa070417d3e97b475|spooky-author-identification__8f9956778f6b4e9ea7b6af0a7f82e4a6|spooky-author-identification__b1638019d27044b7a3c20ec855526869,,1.0,1.0,,,1.0,323.3748806199874,293.79999999999995,0,0,1.908543048973732,1.0
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,observed_only,3,1,3,3,1,2,spooky-author-identification__b1638019d27044b7a3c20ec855526869,spooky-author-identification__31dc45ab82da453fa070417d3e97b475|spooky-author-identification__8f9956778f6b4e9ea7b6af0a7f82e4a6,1.0,1.0,,,0.3333333333333333,323.3748806199874,293.79999999999995,224.2842267199885,23.584226719988507,1.2149696140489732,0.9270684640848668
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,censor_aware,3,1,3,3,1,2,spooky-author-identification__b1638019d27044b7a3c20ec855526869,spooky-author-identification__31dc45ab82da453fa070417d3e97b475|spooky-author-identification__8f9956778f6b4e9ea7b6af0a7f82e4a6,1.0,1.0,0.33333333333333337,0.3333333333333333,0.3333333333333333,323.3748806199874,293.79999999999995,224.2842267199885,23.584226719988507,1.2149696140489732,0.9270684640848668
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,full_continue,2,1,0,0,2,0,tabular-playground-series-dec-2021__36787b1cf20b412e8716ea12368675bf|tabular-playground-series-dec-2021__dbdf36e610354c398b8b0d89cee8fbd4,,1.0,1.0,,,1.0,11363.82460745424,240.2,0,0,1.0211372498518183,1.0
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,observed_only,2,1,0,0,2,0,tabular-playground-series-dec-2021__36787b1cf20b412e8716ea12368675bf|tabular-playground-series-dec-2021__dbdf36e610354c398b8b0d89cee8fbd4,,1.0,1.0,,,1.0,11363.82460745424,240.2,0,0,1.0211372498518183,1.0
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,censor_aware,2,1,0,0,2,0,tabular-playground-series-dec-2021__36787b1cf20b412e8716ea12368675bf|tabular-playground-series-dec-2021__dbdf36e610354c398b8b0d89cee8fbd4,,1.0,1.0,1.0,1.0,1.0,11363.82460745424,240.2,0,0,1.0211372498518183,1.0
tabular-playground-series-dec-2021__934ac2235cf749c9ae20875daeb13fda,cards_senior_0807.jsonl:23,tabular-playground-series-dec-2021,hard,full_continue,2,1,0,0,2,0,tabular-playground-series-dec-2021__8b54ad5da3684393a8a2caceb614ee34|tabular-playground-series-dec-2021__dd7529c2a690472ba81bdc67d9f30382,,1.0,1.0,,,1.0,4757.205187611282,240.4,0,0,1.050533872414427,1.0
tabular-playground-series-dec-2021__934ac2235cf749c9ae20875daeb13fda,cards_senior_0807.jsonl:23,tabular-playground-series-dec-2021,hard,observed_only,2,1,0,0,2,0,tabular-playground-series-dec-2021__8b54ad5da3684393a8a2caceb614ee34|tabular-playground-series-dec-2021__dd7529c2a690472ba81bdc67d9f30382,,1.0,1.0,,,1.0,4757.205187611282,240.4,0,0,1.050533872414427,1.0
tabular-playground-series-dec-2021__934ac2235cf749c9ae20875daeb13fda,cards_senior_0807.jsonl:23,tabular-playground-series-dec-2021,hard,censor_aware,2,1,0,0,2,0,tabular-playground-series-dec-2021__8b54ad5da3684393a8a2caceb614ee34|tabular-playground-series-dec-2021__dd7529c2a690472ba81bdc67d9f30382,,1.0,1.0,1.0,1.0,1.0,4757.205187611282,240.4,0,0,1.050533872414427,1.0
tabular-playground-series-dec-2021__b98b7d0f93774f13b332311ed76e2037,cards_senior_0807.jsonl:22,tabular-playground-series-dec-2021,hard,full_continue,2,1,0,0,2,0,tabular-playground-series-dec-2021__72c882b1d87c45b09471af711496de1a|tabular-playground-series-dec-2021__81b08a9c23464eb1a0f7861d6fd90b67,,1.0,1.0,,,1.0,2004.5231419699267,240.2,0,0,1.119828998214481,1.0
tabular-playground-series-dec-2021__b98b7d0f93774f13b332311ed76e2037,cards_senior_0807.jsonl:22,tabular-playground-series-dec-2021,hard,observed_only,2,1,0,0,2,0,tabular-playground-series-dec-2021__72c882b1d87c45b09471af711496de1a|tabular-playground-series-dec-2021__81b08a9c23464eb1a0f7861d6fd90b67,,1.0,1.0,,,1.0,2004.5231419699267,240.2,0,0,1.119828998214481,1.0
tabular-playground-series-dec-2021__b98b7d0f93774f13b332311ed76e2037,cards_senior_0807.jsonl:22,tabular-playground-series-dec-2021,hard,censor_aware,2,1,0,0,2,0,tabular-playground-series-dec-2021__72c882b1d87c45b09471af711496de1a|tabular-playground-series-dec-2021__81b08a9c23464eb1a0f7861d6fd90b67,,1.0,1.0,1.0,1.0,1.0,2004.5231419699267,240.2,0,0,1.119828998214481,1.0
tabular-playground-series-may-2022__0ec0c9ffdc0948a4927dab3efcc5eee7,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,full_continue,4,1,0,0,4,0,tabular-playground-series-may-2022__5b0e8613150c44ae85338d3bcf5a6369|tabular-playground-series-may-2022__b8fec3edbb0d4e0d8be0e0b649552878|tabular-playground-series-may-2022__c89ea85cc0184427a9225edf4d8503e5|tabular-playground-series-may-2022__d75dd58e0bff47e9bd665df475ee1470,,1.0,1.0,,,1.0,16601.961495392956,480.6,0,0,1.0289483866188562,1.0
tabular-playground-series-may-2022__0ec0c9ffdc0948a4927dab3efcc5eee7,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,observed_only,4,1,0,0,4,0,tabular-playground-series-may-2022__5b0e8613150c44ae85338d3bcf5a6369|tabular-playground-series-may-2022__b8fec3edbb0d4e0d8be0e0b649552878|tabular-playground-series-may-2022__c89ea85cc0184427a9225edf4d8503e5|tabular-playground-series-may-2022__d75dd58e0bff47e9bd665df475ee1470,,1.0,1.0,,,1.0,16601.961495392956,480.6,0,0,1.0289483866188562,1.0
tabular-playground-series-may-2022__0ec0c9ffdc0948a4927dab3efcc5eee7,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,censor_aware,4,1,0,0,4,0,tabular-playground-series-may-2022__5b0e8613150c44ae85338d3bcf5a6369|tabular-playground-series-may-2022__b8fec3edbb0d4e0d8be0e0b649552878|tabular-playground-series-may-2022__c89ea85cc0184427a9225edf4d8503e5|tabular-playground-series-may-2022__d75dd58e0bff47e9bd665df475ee1470,,1.0,1.0,1.0,1.0,1.0,16601.961495392956,480.6,0,0,1.0289483866188562,1.0
tabular-playground-series-may-2022__44d0e7b5df4842d99e17e0759da5bc3f,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,full_continue,4,1,0,0,4,0,tabular-playground-series-may-2022__2db19efb799e4de5895edb93d85b2566|tabular-playground-series-may-2022__4fdd3e809b0f4a3faf2db69645b93c4b|tabular-playground-series-may-2022__79d61fdff64b43d38b5ff3296acc2652|tabular-playground-series-may-2022__da119d83b67a44ee9f88a3327245e55e,,1.0,1.0,,,1.0,23674.933390071616,480.4,0,0,1.0202915037641231,1.0
tabular-playground-series-may-2022__44d0e7b5df4842d99e17e0759da5bc3f,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,observed_only,4,1,0,0,4,0,tabular-playground-series-may-2022__2db19efb799e4de5895edb93d85b2566|tabular-playground-series-may-2022__4fdd3e809b0f4a3faf2db69645b93c4b|tabular-playground-series-may-2022__79d61fdff64b43d38b5ff3296acc2652|tabular-playground-series-may-2022__da119d83b67a44ee9f88a3327245e55e,,1.0,1.0,,,1.0,23674.933390071616,480.4,0,0,1.0202915037641231,1.0
tabular-playground-series-may-2022__44d0e7b5df4842d99e17e0759da5bc3f,cards_senior_0801.jsonl:29,tabular-playground-series-may-2022,hard,censor_aware,4,1,0,0,4,0,tabular-playground-series-may-2022__2db19efb799e4de5895edb93d85b2566|tabular-playground-series-may-2022__4fdd3e809b0f4a3faf2db69645b93c4b|tabular-playground-series-may-2022__79d61fdff64b43d38b5ff3296acc2652|tabular-playground-series-may-2022__da119d83b67a44ee9f88a3327245e55e,,1.0,1.0,1.0,1.0,1.0,23674.933390071616,480.4,0,0,1.0202915037641231,1.0
tabular-playground-series-may-2022__48951967df204997aee3aa2e62532b3c,cards_ours_20260727.jsonl:140,tabular-playground-series-may-2022,easy,full_continue,2,1,0,0,2,0,tabular-playground-series-may-2022__63bb3182d23844efb65f5c6f635880c0|tabular-playground-series-may-2022__ee7c57076442408ab0cd8deda21efe3d,,1.0,1.0,,,1.0,1066.0304493904114,240.0,0,0,1.2251342821748097,1.0
tabular-playground-series-may-2022__48951967df204997aee3aa2e62532b3c,cards_ours_20260727.jsonl:140,tabular-playground-series-may-2022,easy,observed_only,2,1,0,0,2,0,tabular-playground-series-may-2022__63bb3182d23844efb65f5c6f635880c0|tabular-playground-series-may-2022__ee7c57076442408ab0cd8deda21efe3d,,1.0,1.0,,,1.0,1066.0304493904114,240.0,0,0,1.2251342821748097,1.0
tabular-playground-series-may-2022__48951967df204997aee3aa2e62532b3c,cards_ours_20260727.jsonl:140,tabular-playground-series-may-2022,easy,censor_aware,2,1,0,0,2,0,tabular-playground-series-may-2022__63bb3182d23844efb65f5c6f635880c0|tabular-playground-series-may-2022__ee7c57076442408ab0cd8deda21efe3d,,1.0,1.0,1.0,1.0,1.0,1066.0304493904114,240.0,0,0,1.2251342821748097,1.0
tabular-playground-series-may-2022__818630c414c14ef7b27c045544f284b9,cards_ours_20260727.jsonl:114,tabular-playground-series-may-2022,easy,full_continue,3,1,0,0,3,0,tabular-playground-series-may-2022__242786b5b67d461d9e11c4830b75eb8c|tabular-playground-series-may-2022__5e16ecb8fdb1429ca6617f25dc3dffac|tabular-playground-series-may-2022__f7fdb3bb45a9446a892b9658a7649f80,,1.0,1.0,,,1.0,2233.641887664795,360.2,0,0,1.1612613024447611,1.0
tabular-playground-series-may-2022__818630c414c14ef7b27c045544f284b9,cards_ours_20260727.jsonl:114,tabular-playground-series-may-2022,easy,observed_only,3,1,0,0,3,0,tabular-playground-series-may-2022__242786b5b67d461d9e11c4830b75eb8c|tabular-playground-series-may-2022__5e16ecb8fdb1429ca6617f25dc3dffac|tabular-playground-series-may-2022__f7fdb3bb45a9446a892b9658a7649f80,,1.0,1.0,,,1.0,2233.641887664795,360.2,0,0,1.1612613024447611,1.0
tabular-playground-series-may-2022__818630c414c14ef7b27c045544f284b9,cards_ours_20260727.jsonl:114,tabular-playground-series-may-2022,easy,censor_aware,3,1,0,0,3,0,tabular-playground-series-may-2022__242786b5b67d461d9e11c4830b75eb8c|tabular-playground-series-may-2022__5e16ecb8fdb1429ca6617f25dc3dffac|tabular-playground-series-may-2022__f7fdb3bb45a9446a892b9658a7649f80,,1.0,1.0,1.0,1.0,1.0,2233.641887664795,360.2,0,0,1.1612613024447611,1.0
tabular-playground-series-may-2022__e8d65c593e2841dcbbf45a87e92889b7,cards_ours_20260727.jsonl:116,tabular-playground-series-may-2022,easy,full_continue,3,1,0,0,3,0,tabular-playground-series-may-2022__3bd55e0164e9413cbeaa16b558f4b9b5|tabular-playground-series-may-2022__54771d7d3c3243cb98c0e06d98a7229e|tabular-playground-series-may-2022__dd85f0501dc3491ab42ffdbb35eed3b8,,1.0,1.0,,,1.0,1815.9516160488129,360.29999999999995,0,0,1.1984083699233952,1.0
tabular-playground-series-may-2022__e8d65c593e2841dcbbf45a87e92889b7,cards_ours_20260727.jsonl:116,tabular-playground-series-may-2022,easy,observed_only,3,1,0,0,3,0,tabular-playground-series-may-2022__3bd55e0164e9413cbeaa16b558f4b9b5|tabular-playground-series-may-2022__54771d7d3c3243cb98c0e06d98a7229e|tabular-playground-series-may-2022__dd85f0501dc3491ab42ffdbb35eed3b8,,1.0,1.0,,,1.0,1815.9516160488129,360.29999999999995,0,0,1.1984083699233952,1.0
tabular-playground-series-may-2022__e8d65c593e2841dcbbf45a87e92889b7,cards_ours_20260727.jsonl:116,tabular-playground-series-may-2022,easy,censor_aware,3,1,0,0,3,0,tabular-playground-series-may-2022__3bd55e0164e9413cbeaa16b558f4b9b5|tabular-playground-series-may-2022__54771d7d3c3243cb98c0e06d98a7229e|tabular-playground-series-may-2022__dd85f0501dc3491ab42ffdbb35eed3b8,,1.0,1.0,1.0,1.0,1.0,1815.9516160488129,360.29999999999995,0,0,1.1984083699233952,1.0
tabular-playground-series-may-2022__f2f51b6cab304bd49ba7dc6ff2fe3fda,cards_ours_20260727.jsonl:133,tabular-playground-series-may-2022,hard,full_continue,2,1,0,0,2,0,tabular-playground-series-may-2022__0ec47cd5c46844e2aadf12bf694b6d69|tabular-playground-series-may-2022__c8c1855386084a54a8ebe192e60a7f4d,,1.0,1.0,,,1.0,1439.8594760894775,240.3,0,0,1.1668912862612344,1.0
tabular-playground-series-may-2022__f2f51b6cab304bd49ba7dc6ff2fe3fda,cards_ours_20260727.jsonl:133,tabular-playground-series-may-2022,hard,observed_only,2,1,0,0,2,0,tabular-playground-series-may-2022__0ec47cd5c46844e2aadf12bf694b6d69|tabular-playground-series-may-2022__c8c1855386084a54a8ebe192e60a7f4d,,1.0,1.0,,,1.0,1439.8594760894775,240.3,0,0,1.1668912862612344,1.0
tabular-playground-series-may-2022__f2f51b6cab304bd49ba7dc6ff2fe3fda,cards_ours_20260727.jsonl:133,tabular-playground-series-may-2022,hard,censor_aware,2,1,0,0,2,0,tabular-playground-series-may-2022__0ec47cd5c46844e2aadf12bf694b6d69|tabular-playground-series-may-2022__c8c1855386084a54a8ebe192e60a7f4d,,1.0,1.0,1.0,1.0,1.0,1439.8594760894775,240.3,0,0,1.1668912862612344,1.0
text-normalization-challenge-english-language__1946507488ea4c9cb541223be7df9745,cards_senior_0808.jsonl:23,text-normalization-challenge-english-language,easy,full_continue,2,1,0,0,2,0,text-normalization-challenge-english-language__34edc8d8a8ac4541b0a2be857e2e91ba|text-normalization-challenge-english-language__99a26b06e08f45699153b0ee7ad77137,,1.0,1.0,,,1.0,2572.39770987723,5.699999999999999,0,0,1.0022158315481753,1.0
text-normalization-challenge-english-language__1946507488ea4c9cb541223be7df9745,cards_senior_0808.jsonl:23,text-normalization-challenge-english-language,easy,observed_only,2,1,0,0,2,0,text-normalization-challenge-english-language__34edc8d8a8ac4541b0a2be857e2e91ba|text-normalization-challenge-english-language__99a26b06e08f45699153b0ee7ad77137,,1.0,1.0,,,1.0,2572.39770987723,5.699999999999999,0,0,1.0022158315481753,1.0
text-normalization-challenge-english-language__1946507488ea4c9cb541223be7df9745,cards_senior_0808.jsonl:23,text-normalization-challenge-english-language,easy,censor_aware,2,1,0,0,2,0,text-normalization-challenge-english-language__34edc8d8a8ac4541b0a2be857e2e91ba|text-normalization-challenge-english-language__99a26b06e08f45699153b0ee7ad77137,,1.0,1.0,1.0,1.0,1.0,2572.39770987723,5.699999999999999,0,0,1.0022158315481753,1.0
text-normalization-challenge-english-language__4d90e4cc207d48ae83b235eabf41448b,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,full_continue,2,1,0,0,2,0,text-normalization-challenge-english-language__0ed7f9763c4c4e3eb123445278690dae|text-normalization-challenge-english-language__c317471eb4c549a7b736a7104a543b79,,1.0,1.0,,,1.0,5766.921121162362,9.8,0,0,1.0016993469815354,1.0
text-normalization-challenge-english-language__4d90e4cc207d48ae83b235eabf41448b,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,observed_only,2,1,0,0,2,0,text-normalization-challenge-english-language__0ed7f9763c4c4e3eb123445278690dae|text-normalization-challenge-english-language__c317471eb4c549a7b736a7104a543b79,,1.0,1.0,,,1.0,5766.921121162362,9.8,0,0,1.0016993469815354,1.0
text-normalization-challenge-english-language__4d90e4cc207d48ae83b235eabf41448b,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,censor_aware,2,1,0,0,2,0,text-normalization-challenge-english-language__0ed7f9763c4c4e3eb123445278690dae|text-normalization-challenge-english-language__c317471eb4c549a7b736a7104a543b79,,1.0,1.0,1.0,1.0,1.0,5766.921121162362,9.8,0,0,1.0016993469815354,1.0
text-normalization-challenge-english-language__5a3e417fde89446db15aa4fe5e9af9d1,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,easy,full_continue,2,1,0,0,2,0,text-normalization-challenge-english-language__7008d36ab2f34145ad6685619b5dc6f5|text-normalization-challenge-english-language__bacc0486e8514bb19fed5da934794b4f,,1.0,1.0,,,1.0,1587.7972574308515,9.9,0,0,1.0062350529664088,1.0
text-normalization-challenge-english-language__5a3e417fde89446db15aa4fe5e9af9d1,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,easy,observed_only,2,1,0,0,2,0,text-normalization-challenge-english-language__7008d36ab2f34145ad6685619b5dc6f5|text-normalization-challenge-english-language__bacc0486e8514bb19fed5da934794b4f,,1.0,1.0,,,1.0,1587.7972574308515,9.9,0,0,1.0062350529664088,1.0
text-normalization-challenge-english-language__5a3e417fde89446db15aa4fe5e9af9d1,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,easy,censor_aware,2,1,0,0,2,0,text-normalization-challenge-english-language__7008d36ab2f34145ad6685619b5dc6f5|text-normalization-challenge-english-language__bacc0486e8514bb19fed5da934794b4f,,1.0,1.0,1.0,1.0,1.0,1587.7972574308515,9.9,0,0,1.0062350529664088,1.0
text-normalization-challenge-english-language__858e3b43de80440dbd33e324dea2c6b9,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,full_continue,2,1,0,0,2,0,text-normalization-challenge-english-language__29f436da5b0648589fc09c95fd35802c|text-normalization-challenge-english-language__a6194a4710b54ff192d573518f37ce94,,1.0,1.0,,,1.0,2994.2978588081896,9.4,0,0,1.0031393002444124,1.0
text-normalization-challenge-english-language__858e3b43de80440dbd33e324dea2c6b9,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,observed_only,2,1,0,0,2,0,text-normalization-challenge-english-language__29f436da5b0648589fc09c95fd35802c|text-normalization-challenge-english-language__a6194a4710b54ff192d573518f37ce94,,1.0,1.0,,,1.0,2994.2978588081896,9.4,0,0,1.0031393002444124,1.0
text-normalization-challenge-english-language__858e3b43de80440dbd33e324dea2c6b9,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,censor_aware,2,1,0,0,2,0,text-normalization-challenge-english-language__29f436da5b0648589fc09c95fd35802c|text-normalization-challenge-english-language__a6194a4710b54ff192d573518f37ce94,,1.0,1.0,1.0,1.0,1.0,2994.2978588081896,9.4,0,0,1.0031393002444124,1.0
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,full_continue,2,1,0,0,2,0,text-normalization-challenge-english-language__9392f64ff1f84e9284c2dd8a154a7075|text-normalization-challenge-english-language__a985c60513e94d3689ab07945cc0bbff,,1.0,1.0,,,1.0,3877.7280311528593,9.4,0,0,1.002424099865819,1.0
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,observed_only,2,1,0,0,2,0,text-normalization-challenge-english-language__9392f64ff1f84e9284c2dd8a154a7075|text-normalization-challenge-english-language__a985c60513e94d3689ab07945cc0bbff,,1.0,1.0,,,1.0,3877.7280311528593,9.4,0,0,1.002424099865819,1.0
text-normalization-challenge-english-language__d28cf7a8f6e7407285f8890122923641,cards_senior_0808.jsonl:22,text-normalization-challenge-english-language,hard,censor_aware,2,1,0,0,2,0,text-normalization-challenge-english-language__9392f64ff1f84e9284c2dd8a154a7075|text-normalization-challenge-english-language__a985c60513e94d3689ab07945cc0bbff,,1.0,1.0,1.0,1.0,1.0,3877.7280311528593,9.4,0,0,1.002424099865819,1.0
text-normalization-challenge-russian-language__0cbe5ab914ed4c0084e137aff6c5aac2,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,hard,full_continue,2,1,0,0,2,0,text-normalization-challenge-russian-language__17aee59d02c4456da6f4c9f0a012608e|text-normalization-challenge-russian-language__ec66f21087014f2f9ef743b6d89534a2,,1.0,1.0,,,1.0,2425.146029845928,9.2,0,0,1.0037935859889577,1.0
text-normalization-challenge-russian-language__0cbe5ab914ed4c0084e137aff6c5aac2,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,hard,observed_only,2,1,0,0,2,0,text-normalization-challenge-russian-language__17aee59d02c4456da6f4c9f0a012608e|text-normalization-challenge-russian-language__ec66f21087014f2f9ef743b6d89534a2,,1.0,1.0,,,1.0,2425.146029845928,9.2,0,0,1.0037935859889577,1.0
text-normalization-challenge-russian-language__0cbe5ab914ed4c0084e137aff6c5aac2,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,hard,censor_aware,2,1,0,0,2,0,text-normalization-challenge-russian-language__17aee59d02c4456da6f4c9f0a012608e|text-normalization-challenge-russian-language__ec66f21087014f2f9ef743b6d89534a2,,1.0,1.0,1.0,1.0,1.0,2425.146029845928,9.2,0,0,1.0037935859889577,1.0
text-normalization-challenge-russian-language__265714a90f6144db8d466aa8c461fab3,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,hard,full_continue,2,1,0,0,2,0,text-normalization-challenge-russian-language__12df4ee4a31c43728bf318e397db833e|text-normalization-challenge-russian-language__c31cc5384e6f4f609ece877427c14945,,1.0,1.0,,,1.0,2591.4788036131067,11.5,0,0,1.0044376207067434,1.0
text-normalization-challenge-russian-language__265714a90f6144db8d466aa8c461fab3,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,hard,observed_only,2,1,0,0,2,0,text-normalization-challenge-russian-language__12df4ee4a31c43728bf318e397db833e|text-normalization-challenge-russian-language__c31cc5384e6f4f609ece877427c14945,,1.0,1.0,,,1.0,2591.4788036131067,11.5,0,0,1.0044376207067434,1.0
text-normalization-challenge-russian-language__265714a90f6144db8d466aa8c461fab3,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,hard,censor_aware,2,1,0,0,2,0,text-normalization-challenge-russian-language__12df4ee4a31c43728bf318e397db833e|text-normalization-challenge-russian-language__c31cc5384e6f4f609ece877427c14945,,1.0,1.0,1.0,1.0,1.0,2591.4788036131067,11.5,0,0,1.0044376207067434,1.0
text-normalization-challenge-russian-language__43dbfa889c46450da2f5fab7fcfec4da,cards_senior_0809.jsonl:23,text-normalization-challenge-russian-language,hard,full_continue,2,1,0,0,2,0,text-normalization-challenge-russian-language__2fe66094d42742808d9a58b89318bbe2|text-normalization-challenge-russian-language__bb14510d97f9431b9d38af8c0c6ec464,,1.0,1.0,,,1.0,2994.488991727936,9.3,0,0,1.0031057051889958,1.0
