parent,run_id,task,stratum,policy,n_children,n_artifact,n_silent,n_escalated,n_pruned,top1_expected,raw_regret,deployed_available,deployed_utility,full_final_best_utility,deployed_delta_to_full_final,deployed_matches_or_beats_full,deployed_strictly_beats_full,deployed_strictly_loses_full,low_wall_s,all_full_runtime_s,restart_cost_s,continuation_cost_s
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,top1_oracle,2,1,1,1,0,1.0,0.0,1,-0.06388,-0.06388,0.0,1.0,0.0,0.0,146.4,833.7958321524784,940.5847008420154,820.5847008420154
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,top2_random,2,1,1,1,0,1.0,0.0,1,-0.06388,-0.06388,0.0,1.0,0.0,0.0,146.4,833.7958321524784,940.5847008420154,820.5847008420154
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,top2_tfidf,2,1,1,1,0,1.0,0.0,1,-0.06388,-0.06388,0.0,1.0,0.0,0.0,146.4,833.7958321524784,940.5847008420154,820.5847008420154
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,top2_oracle,2,1,1,1,0,1.0,0.0,1,-0.06388,-0.06388,0.0,1.0,0.0,0.0,146.4,833.7958321524784,940.5847008420154,820.5847008420154
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,oracle_gate,2,1,1,1,0,1.0,0.0,1,-0.06388,-0.06388,0.0,1.0,0.0,0.0,146.4,833.7958321524784,940.5847008420154,820.5847008420154
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,full_external,2,1,1,2,0,1.0,0.0,1,-0.06388,-0.06388,0.0,1.0,0.0,0.0,146.4,833.7958321524784,833.7958321524784,833.7958321524784
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,artifact_only,2,0,2,0,2,0.5,0.004400000000000001,0,nan,-0.05727,nan,0.0,0.0,1.0,240.2,1369.0063874907792,240.2,240.2
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,all_escalate,2,0,2,2,0,1.0,0.0,1,-0.05727,-0.05727,0.0,1.0,0.0,0.0,240.2,1369.0063874907792,1609.2063874907792,1369.2063874907792
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,random_gate,2,0,2,2,0,1.0,0.0,1,-0.05727,-0.05727,0.0,1.0,0.0,0.0,240.2,1369.0063874907792,1609.2063874907792,1369.2063874907792
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,tfidf_gate,2,0,2,2,0,1.0,0.0,1,-0.05727,-0.05727,0.0,1.0,0.0,0.0,240.2,1369.0063874907792,1609.2063874907792,1369.2063874907792
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,majority3_gate,2,0,2,2,0,1.0,0.0,1,-0.05727,-0.05727,0.0,1.0,0.0,0.0,240.2,1369.0063874907792,1609.2063874907792,1369.2063874907792
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,unanimous3_gate,2,0,2,2,0,1.0,0.0,1,-0.05727,-0.05727,0.0,1.0,0.0,0.0,240.2,1369.0063874907792,1609.2063874907792,1369.2063874907792
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top1_random,2,0,2,1,1,0.0,0.008800000000000002,1,-0.06607,-0.05727,-0.008800000000000002,0.0,0.0,1.0,240.2,1369.0063874907792,930.6439871991054,810.6439871991054
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top1_tfidf,2,0,2,1,1,0.0,0.008800000000000002,1,-0.06607,-0.05727,-0.008800000000000002,0.0,0.0,1.0,240.2,1369.0063874907792,930.6439871991054,810.6439871991054
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top1_majority3,2,0,2,1,1,0.0,0.008800000000000002,1,-0.06607,-0.05727,-0.008800000000000002,0.0,0.0,1.0,240.2,1369.0063874907792,930.6439871991054,810.6439871991054
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top1_stdout,2,0,2,1,1,1.0,0.0,1,-0.05727,-0.05727,0.0,1.0,0.0,0.0,240.2,1369.0063874907792,918.7624002916739,798.7624002916739
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top1_progress,2,0,2,1,1,0.0,0.008800000000000002,1,-0.06607,-0.05727,-0.008800000000000002,0.0,0.0,1.0,240.2,1369.0063874907792,930.6439871991054,810.6439871991054
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top1_stdout_tfidf,2,0,2,1,1,0.0,0.008800000000000002,1,-0.06607,-0.05727,-0.008800000000000002,0.0,0.0,1.0,240.2,1369.0063874907792,930.6439871991054,810.6439871991054
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top1_oracle,2,0,2,1,1,1.0,0.0,1,-0.05727,-0.05727,0.0,1.0,0.0,0.0,240.2,1369.0063874907792,918.7624002916739,798.7624002916739
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top2_random,2,0,2,2,0,1.0,0.0,1,-0.05727,-0.05727,0.0,1.0,0.0,0.0,240.2,1369.0063874907792,1609.2063874907792,1369.2063874907792
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top2_tfidf,2,0,2,2,0,1.0,0.0,1,-0.05727,-0.05727,0.0,1.0,0.0,0.0,240.2,1369.0063874907792,1609.2063874907792,1369.2063874907792
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top2_oracle,2,0,2,2,0,1.0,0.0,1,-0.05727,-0.05727,0.0,1.0,0.0,0.0,240.2,1369.0063874907792,1609.2063874907792,1369.2063874907792
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,oracle_gate,2,0,2,2,0,1.0,0.0,1,-0.05727,-0.05727,0.0,1.0,0.0,0.0,240.2,1369.0063874907792,1609.2063874907792,1369.2063874907792
nomad2018-predict-transparent-conductors__c9196f00a08c40d5abd7c7eb52b57210,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,full_external,2,0,2,2,0,1.0,0.0,1,-0.05727,-0.05727,0.0,1.0,0.0,0.0,240.2,1369.0063874907792,1369.0063874907792,1369.0063874907792
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,artifact_only,2,2,0,0,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,all_escalate,2,2,0,0,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,random_gate,2,2,0,0,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,tfidf_gate,2,2,0,0,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,majority3_gate,2,2,0,0,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,unanimous3_gate,2,2,0,0,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top1_random,2,2,0,0,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top1_tfidf,2,2,0,0,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top1_majority3,2,2,0,0,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top1_stdout,2,2,0,0,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top1_progress,2,2,0,0,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top1_stdout_tfidf,2,2,0,0,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top1_oracle,2,2,0,0,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top2_random,2,2,0,0,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top2_tfidf,2,2,0,0,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,top2_oracle,2,2,0,0,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,oracle_gate,2,2,0,0,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,43.7,43.7
nomad2018-predict-transparent-conductors__d50b985553254ae3a951348f909324d9,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,full_external,2,2,0,2,0,1.0,0.0,1,-0.05947,-0.05947,0.0,1.0,0.0,0.0,43.7,376.1027624523267,376.1027624523267,376.1027624523267
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,artifact_only,2,0,2,0,2,0.5,0.1651050000000005,0,nan,-17.52598,nan,0.0,0.0,1.0,240.4,11099.185658762988,240.4,240.4
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,all_escalate,2,0,2,2,0,1.0,0.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,11339.585658762988,11099.585658762988
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,random_gate,2,0,2,2,0,1.0,0.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,11339.585658762988,11099.585658762988
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,tfidf_gate,2,0,2,2,0,1.0,0.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,11339.585658762988,11099.585658762988
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,majority3_gate,2,0,2,2,0,1.0,0.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,11339.585658762988,11099.585658762988
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,unanimous3_gate,2,0,2,2,0,1.0,0.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,11339.585658762988,11099.585658762988
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,top1_random,2,0,2,1,1,0.0,0.330210000000001,1,-17.85619,-17.52598,-0.330210000000001,0.0,0.0,1.0,240.4,11099.185658762988,6465.185439305007,6345.185439305007
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,top1_tfidf,2,0,2,1,1,1.0,0.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,5114.80021945798,4994.80021945798
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,top1_majority3,2,0,2,1,1,0.0,0.330210000000001,1,-17.85619,-17.52598,-0.330210000000001,0.0,0.0,1.0,240.4,11099.185658762988,6465.185439305007,6345.185439305007
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,top1_stdout,2,0,2,1,1,0.0,0.330210000000001,1,-17.85619,-17.52598,-0.330210000000001,0.0,0.0,1.0,240.4,11099.185658762988,6465.185439305007,6345.185439305007
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,top1_progress,2,0,2,1,1,0.0,0.330210000000001,1,-17.85619,-17.52598,-0.330210000000001,0.0,0.0,1.0,240.4,11099.185658762988,6465.185439305007,6345.185439305007
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,top1_stdout_tfidf,2,0,2,1,1,1.0,0.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,5114.80021945798,4994.80021945798
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,top1_oracle,2,0,2,1,1,1.0,0.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,5114.80021945798,4994.80021945798
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,top2_random,2,0,2,2,0,1.0,0.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,11339.585658762988,11099.585658762988
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,top2_tfidf,2,0,2,2,0,1.0,0.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,11339.585658762988,11099.585658762988
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,top2_oracle,2,0,2,2,0,1.0,0.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,11339.585658762988,11099.585658762988
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,oracle_gate,2,0,2,2,0,1.0,0.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,11339.585658762988,11099.585658762988
petfinder-pawpularity-score__138ea8837fe24b529d33101fe0e40c1a,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,full_external,2,0,2,2,0,1.0,0.0,1,-17.52598,-17.52598,0.0,1.0,0.0,0.0,240.4,11099.185658762988,11099.185658762988,11099.185658762988
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,artifact_only,2,2,0,0,0,1.0,0.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,all_escalate,2,2,0,0,0,1.0,0.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,random_gate,2,2,0,0,0,1.0,0.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,tfidf_gate,2,2,0,0,0,1.0,0.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,majority3_gate,2,2,0,0,0,1.0,0.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,unanimous3_gate,2,2,0,0,0,1.0,0.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,top1_random,2,2,0,0,0,1.0,0.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,top1_tfidf,2,2,0,0,0,1.0,0.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,top1_majority3,2,2,0,0,0,1.0,0.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,top1_stdout,2,2,0,0,0,1.0,0.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,top1_progress,2,2,0,0,0,1.0,0.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,top1_stdout_tfidf,2,2,0,0,0,1.0,0.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,top1_oracle,2,2,0,0,0,1.0,0.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,top2_random,2,2,0,0,0,1.0,0.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,top2_tfidf,2,2,0,0,0,1.0,0.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,top2_oracle,2,2,0,0,0,1.0,0.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,oracle_gate,2,2,0,0,0,1.0,0.0,1,-17.77646,-17.77678,0.00031999999999854367,1.0,1.0,0.0,108.8,104.00322424899787,108.8,108.8
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,full_external,2,2,0,2,0,1.0,0.0,1,-17.77678,-17.77678,0.0,1.0,0.0,0.0,108.8,104.00322424899787,104.00322424899787,104.00322424899787
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,artifact_only,2,1,1,0,1,0.0,0.5640999999999998,1,-17.85526,-17.26663,-0.588630000000002,0.0,0.0,1.0,210.3,1289.4194727860158,210.3,210.3
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,all_escalate,2,1,1,1,0,1.0,0.0,1,-17.26663,-17.26663,0.0,1.0,0.0,0.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,random_gate,2,1,1,1,0,1.0,0.0,1,-17.26663,-17.26663,0.0,1.0,0.0,0.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,tfidf_gate,2,1,1,0,1,0.0,0.5640999999999998,1,-17.85526,-17.26663,-0.588630000000002,0.0,0.0,1.0,210.3,1289.4194727860158,210.3,210.3
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,majority3_gate,2,1,1,0,1,0.0,0.5640999999999998,1,-17.85526,-17.26663,-0.588630000000002,0.0,0.0,1.0,210.3,1289.4194727860158,210.3,210.3
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,unanimous3_gate,2,1,1,1,0,1.0,0.0,1,-17.26663,-17.26663,0.0,1.0,0.0,0.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,top1_random,2,1,1,1,0,1.0,0.0,1,-17.26663,-17.26663,0.0,1.0,0.0,0.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,top1_tfidf,2,1,1,1,0,1.0,0.0,1,-17.26663,-17.26663,0.0,1.0,0.0,0.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,top1_majority3,2,1,1,1,0,1.0,0.0,1,-17.26663,-17.26663,0.0,1.0,0.0,0.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,top1_stdout,2,1,1,1,0,1.0,0.0,1,-17.26663,-17.26663,0.0,1.0,0.0,0.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,top1_progress,2,1,1,1,0,1.0,0.0,1,-17.26663,-17.26663,0.0,1.0,0.0,0.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,top1_stdout_tfidf,2,1,1,1,0,1.0,0.0,1,-17.26663,-17.26663,0.0,1.0,0.0,0.0,210.3,1289.4194727860158,1416.9504182619974,1296.9504182619974
